Query_ID,N_Value,M_Value,Iteration_Number,Success_Probability,Confidence_Threshold,Stopping_Iteration,Stopped
Q0326,2000,1,7,0.1084,0.9,25,No
Q0326,2000,1,8,0.1377,0.9,25,No
Q0326,2000,1,9,0.1699,0.9,25,No
Q0326,2000,1,10,0.2048,0.9,25,No
Q0326,2000,1,11,0.242,0.9,25,No
Q0326,2000,1,12,0.2813,0.9,25,No
Q0326,2000,1,13,0.3224,0.9,25,No
Q0326,2000,1,14,0.3648,0.9,25,No
Q0326,2000,1,15,0.4084,0.9,25,No
Q0326,2000,1,16,0.4526,0.9,25,No
Q0326,2000,1,17,0.4973,0.9,25,No
Q0326,2000,1,18,0.542,0.9,25,No
Q0326,2000,1,19,0.5863,0.9,25,No
Q0326,2000,1,20,0.63,0.9,25,No
Q0326,2000,1,21,0.6726,0.9,25,No
Q0326,2000,1,22,0.7138,0.9,25,No
Q0326,2000,1,23,0.7533,0.9,25,No
Q0326,2000,1,24,0.7908,0.9,25,No
Q0326,2000,1,25,0.826,0.9,25,Yes
Q0327,2000,1,1,0.0045,0.9,25,No
Q0327,2000,1,2,0.0125,0.9,25,No
Q0327,2000,1,3,0.0243,0.9,25,No
Q0327,2000,1,4,0.04,0.9,25,No
Q0327,2000,1,5,0.0593,0.9,25,No
Q0327,2000,1,6,0.0822,0.9,25,No
Q0327,2000,1,7,0.1084,0.9,25,No
Q0327,2000,1,8,0.1377,0.9,25,No
Q0327,2000,1,9,0.1699,0.9,25,No
Q0327,2000,1,10,0.2048,0.9,25,No
Q0327,2000,1,11,0.242,0.9,25,No
Q0327,2000,1,12,0.2813,0.9,25,No
Q0327,2000,1,13,0.3224,0.9,25,No
Q0327,2000,1,14,0.3648,0.9,25,No
Q0327,2000,1,15,0.4084,0.9,25,No
Q0327,2000,1,16,0.4526,0.9,25,No
Q0327,2000,1,17,0.4973,0.9,25,No
Q0327,2000,1,18,0.542,0.9,25,No
Q0327,2000,1,19,0.5863,0.9,25,No
Q0327,2000,1,20,0.63,0.9,25,No
Q0327,2000,1,21,0.6726,0.9,25,No
Q0327,2000,1,22,0.7138,0.9,25,No
Q0327,2000,1,23,0.7533,0.9,25,No
Q0327,2000,1,24,0.7908,0.9,25,No
Q0327,2000,1,25,0.826,0.9,25,Yes
Q0328,2000,1,1,0.0045,0.9,25,No
Q0328,2000,1,2,0.0125,0.9,25,No
Q0328,2000,1,3,0.0243,0.9,25,No
Q0328,2000,1,4,0.04,0.9,25,No
Q0328,2000,1,5,0.0593,0.9,25,No
Q0328,2000,1,6,0.0822,0.9,25,No
Q0328,2000,1,7,0.1084,0.9,25,No
Q0328,2000,1,8,0.1377,0.9,25,No
Q0328,2000,1,9,0.1699,0.9,25,No
Q0328,2000,1,10,0.2048,0.9,25,No
Q0328,2000,1,11,0.242,0.9,25,No
Q0328,2000,1,12,0.2813,0.9,25,No
Q0328,2000,1,13,0.3224,0.9,25,No
Q0328,2000,1,14,0.3648,0.9,25,No
Q0328,2000,1,15,0.4084,0.9,25,No
Q0328,2000,1,16,0.4526,0.9,25,No
Q0328,2000,1,17,0.4973,0.9,25,No
Q0328,2000,1,18,0.542,0.9,25,No
Q0328,2000,1,19,0.5863,0.9,25,No
Q0328,2000,1,20,0.63,0.9,25,No
Q0328,2000,1,21,0.6726,0.9,25,No
Q0328,2000,1,22,0.7138,0.9,25,No
Q0328,2000,1,23,0.7533,0.9,25,No
Q0328,2000,1,24,0.7908,0.9,25,No
Q0328,2000,1,25,0.826,0.9,25,Yes
Q0329,2000,2,1,0.009,0.9,20,No
Q0329,2000,2,2,0.0248,0.9,20,No
Q0329,2000,2,3,0.0482,0.9,20,No
Q0329,2000,2,4,0.0789,0.9,20,No
Q0329,2000,2,5,0.1162,0.9,20,No
Q0329,2000,2,6,0.1597,0.9,20,No
Q0329,2000,2,7,0.2087,0.9,20,No
Q0329,2000,2,8,0.2623,0.9,20,No
Q0329,2000,2,9,0.3197,0.9,20,No
Q0329,2000,2,10,0.38,0.9,20,No
Q0329,2000,2,11,0.4422,0.9,20,No
Q0329,2000,2,12,0.5053,0.9,20,No
Q0329,2000,2,13,0.5683,0.9,20,No
Q0329,2000,2,14,0.6303,0.9,20,No
Q0329,2000,2,15,0.6902,0.9,20,No
Q0329,2000,2,16,0.747,0.9,20,No
Q0329,2000,2,17,0.7999,0.9,20,No
Q0329,2000,2,18,0.848,0.9,20,No
Q0329,2000,2,19,0.8905,0.9,20,No
Q0329,2000,2,20,0.9268,0.9,20,Yes
Q0330,2000,2,1,0.009,0.9,20,No
Q0330,2000,2,2,0.0248,0.9,20,No
Q0330,2000,2,3,0.0482,0.9,20,No
Q0330,2000,2,4,0.0789,0.9,20,No
Q0330,2000,2,5,0.1162,0.9,20,No
Q0330,2000,2,6,0.1597,0.9,20,No
Q0330,2000,2,7,0.2087,0.9,20,No
Q0330,2000,2,8,0.2623,0.9,20,No
Q0330,2000,2,9,0.3197,0.9,20,No
Q0330,2000,2,10,0.38,0.9,20,No
Q0330,2000,2,11,0.4422,0.9,20,No
Q0330,2000,2,12,0.5053,0.9,20,No
Q0330,2000,2,13,0.5683,0.9,20,No
Q0330,2000,2,14,0.6303,0.9,20,No
Q0330,2000,2,15,0.6902,0.9,20,No
Q0330,2000,2,16,0.747,0.9,20,No
Q0330,2000,2,17,0.7999,0.9,20,No
Q0330,2000,2,18,0.848,0.9,20,No
Q0330,2000,2,19,0.8905,0.9,20,No
Q0330,2000,2,20,0.9268,0.9,20,Yes
Q0331,2000,2,1,0.009,0.9,20,No
Q0331,2000,2,2,0.0248,0.9,20,No
Q0331,2000,2,3,0.0482,0.9,20,No
Q0331,2000,2,4,0.0789,0.9,20,No
Q0331,2000,2,5,0.1162,0.9,20,No
Q0331,2000,2,6,0.1597,0.9,20,No
Q0331,2000,2,7,0.2087,0.9,20,No
Q0331,2000,2,8,0.2623,0.9,20,No
Q0331,2000,2,9,0.3197,0.9,20,No
Q0331,2000,2,10,0.38,0.9,20,No
Q0331,2000,2,11,0.4422,0.9,20,No
Q0331,2000,2,12,0.5053,0.9,20,No
Q0331,2000,2,13,0.5683,0.9,20,No
Q0331,2000,2,14,0.6303,0.9,20,No
Q0331,2000,2,15,0.6902,0.9,20,No
Q0331,2000,2,16,0.747,0.9,20,No
Q0331,2000,2,17,0.7999,0.9,20,No
Q0331,2000,2,18,0.848,0.9,20,No
Q0331,2000,2,19,0.8905,0.9,20,No
Q0331,2000,2,20,0.9268,0.9,20,Yes
Q0332,2000,2,1,0.009,0.9,20,No
Q0332,2000,2,2,0.0248,0.9,20,No
Q0332,2000,2,3,0.0482,0.9,20,No
Q0332,2000,2,4,0.0789,0.9,20,No
Q0332,2000,2,5,0.1162,0.9,20,No
Q0332,2000,2,6,0.1597,0.9,20,No
Q0332,2000,2,7,0.2087,0.9,20,No
Q0332,2000,2,8,0.2623,0.9,20,No
Q0332,2000,2,9,0.3197,0.9,20,No
Q0332,2000,2,10,0.38,0.9,20,No
Q0332,2000,2,11,0.4422,0.9,20,No
Q0332,2000,2,12,0.5053,0.9,20,No
Q0332,2000,2,13,0.5683,0.9,20,No
Q0332,2000,2,14,0.6303,0.9,20,No
Q0332,2000,2,15,0.6902,0.9,20,No
Q0332,2000,2,16,0.747,0.9,20,No
Q0332,2000,2,17,0.7999,0.9,20,No
Q0332,2000,2,18,0.848,0.9,20,No
Q0332,2000,2,19,0.8905,0.9,20,No
Q0332,2000,2,20,0.9268,0.9,20,Yes
Q0333,2000,2,1,0.009,0.9,20,No
Q0333,2000,2,2,0.0248,0.9,20,No
Q0333,2000,2,3,0.0482,0.9,20,No
Q0333,2000,2,4,0.0789,0.9,20,No
Q0333,2000,2,5,0.1162,0.9,20,No
Q0333,2000,2,6,0.1597,0.9,20,No
Q0333,2000,2,7,0.2087,0.9,20,No
Q0333,2000,2,8,0.2623,0.9,20,No
Q0333,2000,2,9,0.3197,0.9,20,No
Q0333,2000,2,10,0.38,0.9,20,No
Q0333,2000,2,11,0.4422,0.9,20,No
Q0333,2000,2,12,0.5053,0.9,20,No
Q0333,2000,2,13,0.5683,0.9,20,No
Q0333,2000,2,14,0.6303,0.9,20,No
Q0333,2000,2,15,0.6902,0.9,20,No
Q0333,2000,2,16,0.747,0.9,20,No
Q0333,2000,2,17,0.7999,0.9,20,No
Q0333,2000,2,18,0.848,0.9,20,No
Q0333,2000,2,19,0.8905,0.9,20,No
Q0333,2000,2,20,0.9268,0.9,20,Yes
Q0334,2000,1,1,0.0045,0.9,25,No
Q0334,2000,1,2,0.0125,0.9,25,No
Q0334,2000,1,3,0.0243,0.9,25,No
Q0334,2000,1,4,0.04,0.9,25,No
Q0334,2000,1,5,0.0593,0.9,25,No
Q0334,2000,1,6,0.0822,0.9,25,No
Q0334,2000,1,7,0.1084,0.9,25,No
Q0334,2000,1,8,0.1377,0.9,25,No
Q0334,2000,1,9,0.1699,0.9,25,No
Q0334,2000,1,10,0.2048,0.9,25,No
Q0334,2000,1,11,0.242,0.9,25,No
Q0334,2000,1,12,0.2813,0.9,25,No
Q0334,2000,1,13,0.3224,0.9,25,No
Q0334,2000,1,14,0.3648,0.9,25,No
Q0334,2000,1,15,0.4084,0.9,25,No
Q0334,2000,1,16,0.4526,0.9,25,No
Q0334,2000,1,17,0.4973,0.9,25,No
Q0334,2000,1,18,0.542,0.9,25,No
Q0334,2000,1,19,0.5863,0.9,25,No
Q0334,2000,1,20,0.63,0.9,25,No
Q0334,2000,1,21,0.6726,0.9,25,No
Q0334,2000,1,22,0.7138,0.9,25,No
Q0334,2000,1,23,0.7533,0.9,25,No
Q0334,2000,1,24,0.7908,0.9,25,No
Q0334,2000,1,25,0.826,0.9,25,Yes
Q0335,2000,1,1,0.0045,0.9,25,No
Q0335,2000,1,2,0.0125,0.9,25,No
Q0335,2000,1,3,0.0243,0.9,25,No
Q0335,2000,1,4,0.04,0.9,25,No
Q0335,2000,1,5,0.0593,0.9,25,No
Q0335,2000,1,6,0.0822,0.9,25,No
Q0335,2000,1,7,0.1084,0.9,25,No
Q0335,2000,1,8,0.1377,0.9,25,No
Q0335,2000,1,9,0.1699,0.9,25,No
Q0335,2000,1,10,0.2048,0.9,25,No
Q0335,2000,1,11,0.242,0.9,25,No
Q0335,2000,1,12,0.2813,0.9,25,No
Q0335,2000,1,13,0.3224,0.9,25,No
Q0335,2000,1,14,0.3648,0.9,25,No
Q0335,2000,1,15,0.4084,0.9,25,No
Q0335,2000,1,16,0.4526,0.9,25,No
Q0335,2000,1,17,0.4973,0.9,25,No
Q0335,2000,1,18,0.542,0.9,25,No
Q0335,2000,1,19,0.5863,0.9,25,No
Q0335,2000,1,20,0.63,0.9,25,No
Q0335,2000,1,21,0.6726,0.9,25,No
Q0335,2000,1,22,0.7138,0.9,25,No
Q0335,2000,1,23,0.7533,0.9,25,No
Q0335,2000,1,24,0.7908,0.9,25,No
Q0335,2000,1,25,0.826,0.9,25,Yes
Q0336,2000,1,1,0.0045,0.9,25,No
Q0336,2000,1,2,0.0125,0.9,25,No
Q0336,2000,1,3,0.0243,0.9,25,No
Q0336,2000,1,4,0.04,0.9,25,No
Q0336,2000,1,5,0.0593,0.9,25,No
Q0336,2000,1,6,0.0822,0.9,25,No
Q0336,2000,1,7,0.1084,0.9,25,No
Q0336,2000,1,8,0.1377,0.9,25,No
Q0336,2000,1,9,0.1699,0.9,25,No
Q0336,2000,1,10,0.2048,0.9,25,No
Q0336,2000,1,11,0.242,0.9,25,No
Q0336,2000,1,12,0.2813,0.9,25,No
Q0336,2000,1,13,0.3224,0.9,25,No
Q0336,2000,1,14,0.3648,0.9,25,No
Q0336,2000,1,15,0.4084,0.9,25,No
Q0336,2000,1,16,0.4526,0.9,25,No
Q0336,2000,1,17,0.4973,0.9,25,No
Q0336,2000,1,18,0.542,0.9,25,No
Q0336,2000,1,19,0.5863,0.9,25,No
Q0336,2000,1,20,0.63,0.9,25,No
Q0336,2000,1,21,0.6726,0.9,25,No
Q0336,2000,1,22,0.7138,0.9,25,No
Q0336,2000,1,23,0.7533,0.9,25,No
Q0336,2000,1,24,0.7908,0.9,25,No
Q0336,2000,1,25,0.826,0.9,25,Yes
Q0337,2000,1,1,0.0045,0.9,25,No
Q0337,2000,1,2,0.0125,0.9,25,No
Q0337,2000,1,3,0.0243,0.9,25,No
Q0337,2000,1,4,0.04,0.9,25,No
Q0337,2000,1,5,0.0593,0.9,25,No
Q0337,2000,1,6,0.0822,0.9,25,No
Q0337,2000,1,7,0.1084,0.9,25,No
Q0337,2000,1,8,0.1377,0.9,25,No
Q0337,2000,1,9,0.1699,0.9,25,No
Q0337,2000,1,10,0.2048,0.9,25,No
Q0337,2000,1,11,0.242,0.9,25,No
Q0337,2000,1,12,0.2813,0.9,25,No
Q0337,2000,1,13,0.3224,0.9,25,No
Q0337,2000,1,14,0.3648,0.9,25,No
Q0337,2000,1,15,0.4084,0.9,25,No
Q0337,2000,1,16,0.4526,0.9,25,No
Q0337,2000,1,17,0.4973,0.9,25,No
Q0337,2000,1,18,0.542,0.9,25,No
Q0337,2000,1,19,0.5863,0.9,25,No
Q0337,2000,1,20,0.63,0.9,25,No
Q0337,2000,1,21,0.6726,0.9,25,No
Q0337,2000,1,22,0.7138,0.9,25,No
Q0337,2000,1,23,0.7533,0.9,25,No
Q0337,2000,1,24,0.7908,0.9,25,No
Q0337,2000,1,25,0.826,0.9,25,Yes
Q0338,2000,1,1,0.0045,0.9,25,No
Q0338,2000,1,2,0.0125,0.9,25,No
Q0338,2000,1,3,0.0243,0.9,25,No
Q0338,2000,1,4,0.04,0.9,25,No
Q0338,2000,1,5,0.0593,0.9,25,No
Q0338,2000,1,6,0.0822,0.9,25,No
Q0338,2000,1,7,0.1084,0.9,25,No
Q0338,2000,1,8,0.1377,0.9,25,No
Q0338,2000,1,9,0.1699,0.9,25,No
Q0338,2000,1,10,0.2048,0.9,25,No
Q0338,2000,1,11,0.242,0.9,25,No
Q0338,2000,1,12,0.2813,0.9,25,No
Q0338,2000,1,13,0.3224,0.9,25,No
Q0338,2000,1,14,0.3648,0.9,25,No
Q0338,2000,1,15,0.4084,0.9,25,No
Q0338,2000,1,16,0.4526,0.9,25,No
Q0338,2000,1,17,0.4973,0.9,25,No
Q0338,2000,1,18,0.542,0.9,25,No
Q0338,2000,1,19,0.5863,0.9,25,No
Q0338,2000,1,20,0.63,0.9,25,No
Q0338,2000,1,21,0.6726,0.9,25,No
Q0338,2000,1,22,0.7138,0.9,25,No
Q0338,2000,1,23,0.7533,0.9,25,No
Q0338,2000,1,24,0.7908,0.9,25,No
Q0338,2000,1,25,0.826,0.9,25,Yes
Q0339,2000,1,1,0.0045,0.9,25,No
Q0339,2000,1,2,0.0125,0.9,25,No
Q0339,2000,1,3,0.0243,0.9,25,No
Q0339,2000,1,4,0.04,0.9,25,No
Q0339,2000,1,5,0.0593,0.9,25,No
Q0339,2000,1,6,0.0822,0.9,25,No
Q0339,2000,1,7,0.1084,0.9,25,No
Q0339,2000,1,8,0.1377,0.9,25,No
Q0339,2000,1,9,0.1699,0.9,25,No
Q0339,2000,1,10,0.2048,0.9,25,No
Q0339,2000,1,11,0.242,0.9,25,No
Q0339,2000,1,12,0.2813,0.9,25,No
Q0339,2000,1,13,0.3224,0.9,25,No
Q0339,2000,1,14,0.3648,0.9,25,No
Q0339,2000,1,15,0.4084,0.9,25,No
Q0339,2000,1,16,0.4526,0.9,25,No
Q0339,2000,1,17,0.4973,0.9,25,No
Q0339,2000,1,18,0.542,0.9,25,No
Q0339,2000,1,19,0.5863,0.9,25,No
Q0339,2000,1,20,0.63,0.9,25,No
Q0339,2000,1,21,0.6726,0.9,25,No
Q0339,2000,1,22,0.7138,0.9,25,No
Q0339,2000,1,23,0.7533,0.9,25,No
Q0339,2000,1,24,0.7908,0.9,25,No
Q0339,2000,1,25,0.826,0.9,25,Yes
Q0340,2000,1,1,0.0045,0.9,25,No
Q0340,2000,1,2,0.0125,0.9,25,No
Q0340,2000,1,3,0.0243,0.9,25,No
Q0340,2000,1,4,0.04,0.9,25,No
Q0340,2000,1,5,0.0593,0.9,25,No
Q0340,2000,1,6,0.0822,0.9,25,No
Q0340,2000,1,7,0.1084,0.9,25,No
Q0340,2000,1,8,0.1377,0.9,25,No
Q0340,2000,1,9,0.1699,0.9,25,No
Q0340,2000,1,10,0.2048,0.9,25,No
Q0340,2000,1,11,0.242,0.9,25,No
Q0340,2000,1,12,0.2813,0.9,25,No
Q0340,2000,1,13,0.3224,0.9,25,No
Q0340,2000,1,14,0.3648,0.9,25,No
Q0340,2000,1,15,0.4084,0.9,25,No
Q0340,2000,1,16,0.4526,0.9,25,No
Q0340,2000,1,17,0.4973,0.9,25,No
Q0340,2000,1,18,0.542,0.9,25,No
Q0340,2000,1,19,0.5863,0.9,25,No
Q0340,2000,1,20,0.63,0.9,25,No
Q0340,2000,1,21,0.6726,0.9,25,No
Q0340,2000,1,22,0.7138,0.9,25,No
Q0340,2000,1,23,0.7533,0.9,25,No
Q0340,2000,1,24,0.7908,0.9,25,No
Q0340,2000,1,25,0.826,0.9,25,Yes
Q0341,2000,1,1,0.0045,0.9,25,No
Q0341,2000,1,2,0.0125,0.9,25,No
Q0341,2000,1,3,0.0243,0.9,25,No
Q0341,2000,1,4,0.04,0.9,25,No
Q0341,2000,1,5,0.0593,0.9,25,No
Q0341,2000,1,6,0.0822,0.9,25,No
Q0341,2000,1,7,0.1084,0.9,25,No
Q0341,2000,1,8,0.1377,0.9,25,No
Q0341,2000,1,9,0.1699,0.9,25,No
Q0341,2000,1,10,0.2048,0.9,25,No
Q0341,2000,1,11,0.242,0.9,25,No
Q0341,2000,1,12,0.2813,0.9,25,No
Q0341,2000,1,13,0.3224,0.9,25,No
Q0341,2000,1,14,0.3648,0.9,25,No
Q0341,2000,1,15,0.4084,0.9,25,No
Q0341,2000,1,16,0.4526,0.9,25,No
Q0341,2000,1,17,0.4973,0.9,25,No
Q0341,2000,1,18,0.542,0.9,25,No
Q0341,2000,1,19,0.5863,0.9,25,No
Q0341,2000,1,20,0.63,0.9,25,No
Q0341,2000,1,21,0.6726,0.9,25,No
Q0341,2000,1,22,0.7138,0.9,25,No
Q0341,2000,1,23,0.7533,0.9,25,No
Q0341,2000,1,24,0.7908,0.9,25,No
Q0341,2000,1,25,0.826,0.9,25,Yes
Q0342,2000,1,1,0.0045,0.9,25,No
Q0342,2000,1,2,0.0125,0.9,25,No
Q0342,2000,1,3,0.0243,0.9,25,No
Q0342,2000,1,4,0.04,0.9,25,No
Q0342,2000,1,5,0.0593,0.9,25,No
Q0342,2000,1,6,0.0822,0.9,25,No
Q0342,2000,1,7,0.1084,0.9,25,No
Q0342,2000,1,8,0.1377,0.9,25,No
Q0342,2000,1,9,0.1699,0.9,25,No
Q0342,2000,1,10,0.2048,0.9,25,No
Q0342,2000,1,11,0.242,0.9,25,No
Q0342,2000,1,12,0.2813,0.9,25,No
Q0342,2000,1,13,0.3224,0.9,25,No
Q0342,2000,1,14,0.3648,0.9,25,No
Q0342,2000,1,15,0.4084,0.9,25,No
Q0342,2000,1,16,0.4526,0.9,25,No
Q0342,2000,1,17,0.4973,0.9,25,No
Q0342,2000,1,18,0.542,0.9,25,No
Q0342,2000,1,19,0.5863,0.9,25,No
Q0342,2000,1,20,0.63,0.9,25,No
Q0342,2000,1,21,0.6726,0.9,25,No
Q0342,2000,1,22,0.7138,0.9,25,No
Q0342,2000,1,23,0.7533,0.9,25,No
Q0342,2000,1,24,0.7908,0.9,25,No
Q0342,2000,1,25,0.826,0.9,25,Yes
Q0343,2000,1,1,0.0045,0.9,25,No
Q0343,2000,1,2,0.0125,0.9,25,No
Q0343,2000,1,3,0.0243,0.9,25,No
Q0343,2000,1,4,0.04,0.9,25,No
Q0343,2000,1,5,0.0593,0.9,25,No
Q0343,2000,1,6,0.0822,0.9,25,No
Q0343,2000,1,7,0.1084,0.9,25,No
Q0343,2000,1,8,0.1377,0.9,25,No
Q0343,2000,1,9,0.1699,0.9,25,No
Q0343,2000,1,10,0.2048,0.9,25,No
Q0343,2000,1,11,0.242,0.9,25,No
Q0343,2000,1,12,0.2813,0.9,25,No
Q0343,2000,1,13,0.3224,0.9,25,No
Q0343,2000,1,14,0.3648,0.9,25,No
Q0343,2000,1,15,0.4084,0.9,25,No
Q0343,2000,1,16,0.4526,0.9,25,No
Q0343,2000,1,17,0.4973,0.9,25,No
Q0343,2000,1,18,0.542,0.9,25,No
Q0343,2000,1,19,0.5863,0.9,25,No
Q0343,2000,1,20,0.63,0.9,25,No
Q0343,2000,1,21,0.6726,0.9,25,No
Q0343,2000,1,22,0.7138,0.9,25,No
Q0343,2000,1,23,0.7533,0.9,25,No
Q0343,2000,1,24,0.7908,0.9,25,No
Q0343,2000,1,25,0.826,0.9,25,Yes
Q0344,2000,1,1,0.0045,0.9,25,No
Q0344,2000,1,2,0.0125,0.9,25,No
Q0344,2000,1,3,0.0243,0.9,25,No
Q0344,2000,1,4,0.04,0.9,25,No
Q0344,2000,1,5,0.0593,0.9,25,No
Q0344,2000,1,6,0.0822,0.9,25,No
Q0344,2000,1,7,0.1084,0.9,25,No
Q0344,2000,1,8,0.1377,0.9,25,No
Q0344,2000,1,9,0.1699,0.9,25,No
Q0344,2000,1,10,0.2048,0.9,25,No
Q0344,2000,1,11,0.242,0.9,25,No
Q0344,2000,1,12,0.2813,0.9,25,No
Q0344,2000,1,13,0.3224,0.9,25,No
Q0344,2000,1,14,0.3648,0.9,25,No
Q0344,2000,1,15,0.4084,0.9,25,No
Q0344,2000,1,16,0.4526,0.9,25,No
Q0344,2000,1,17,0.4973,0.9,25,No
Q0344,2000,1,18,0.542,0.9,25,No
Q0344,2000,1,19,0.5863,0.9,25,No
Q0344,2000,1,20,0.63,0.9,25,No
Q0344,2000,1,21,0.6726,0.9,25,No
Q0344,2000,1,22,0.7138,0.9,25,No
Q0344,2000,1,23,0.7533,0.9,25,No
Q0344,2000,1,24,0.7908,0.9,25,No
Q0344,2000,1,25,0.826,0.9,25,Yes
Q0345,2000,1,1,0.0045,0.9,25,No
Q0345,2000,1,2,0.0125,0.9,25,No
Q0345,2000,1,3,0.0243,0.9,25,No
Q0345,2000,1,4,0.04,0.9,25,No
Q0345,2000,1,5,0.0593,0.9,25,No
Q0345,2000,1,6,0.0822,0.9,25,No
Q0345,2000,1,7,0.1084,0.9,25,No
Q0345,2000,1,8,0.1377,0.9,25,No
Q0345,2000,1,9,0.1699,0.9,25,No
Q0345,2000,1,10,0.2048,0.9,25,No
Q0345,2000,1,11,0.242,0.9,25,No
Q0345,2000,1,12,0.2813,0.9,25,No
Q0345,2000,1,13,0.3224,0.9,25,No
Q0345,2000,1,14,0.3648,0.9,25,No
Q0345,2000,1,15,0.4084,0.9,25,No
Q0345,2000,1,16,0.4526,0.9,25,No
Q0345,2000,1,17,0.4973,0.9,25,No
Q0345,2000,1,18,0.542,0.9,25,No
Q0345,2000,1,19,0.5863,0.9,25,No
Q0345,2000,1,20,0.63,0.9,25,No
Q0345,2000,1,21,0.6726,0.9,25,No
Q0345,2000,1,22,0.7138,0.9,25,No
Q0345,2000,1,23,0.7533,0.9,25,No
Q0345,2000,1,24,0.7908,0.9,25,No
Q0345,2000,1,25,0.826,0.9,25,Yes
Q0346,2000,1,1,0.0045,0.9,25,No
Q0346,2000,1,2,0.0125,0.9,25,No
Q0346,2000,1,3,0.0243,0.9,25,No
Q0346,2000,1,4,0.04,0.9,25,No
Q0346,2000,1,5,0.0593,0.9,25,No
Q0346,2000,1,6,0.0822,0.9,25,No
Q0346,2000,1,7,0.1084,0.9,25,No
Q0346,2000,1,8,0.1377,0.9,25,No
Q0346,2000,1,9,0.1699,0.9,25,No
Q0346,2000,1,10,0.2048,0.9,25,No
Q0346,2000,1,11,0.242,0.9,25,No
Q0346,2000,1,12,0.2813,0.9,25,No
Q0346,2000,1,13,0.3224,0.9,25,No
Q0346,2000,1,14,0.3648,0.9,25,No
Q0346,2000,1,15,0.4084,0.9,25,No
Q0346,2000,1,16,0.4526,0.9,25,No
Q0346,2000,1,17,0.4973,0.9,25,No
Q0346,2000,1,18,0.542,0.9,25,No
Q0346,2000,1,19,0.5863,0.9,25,No
Q0346,2000,1,20,0.63,0.9,25,No
Q0346,2000,1,21,0.6726,0.9,25,No
Q0346,2000,1,22,0.7138,0.9,25,No
Q0346,2000,1,23,0.7533,0.9,25,No
Q0346,2000,1,24,0.7908,0.9,25,No
Q0346,2000,1,25,0.826,0.9,25,Yes
Q0347,2000,1,1,0.0045,0.9,25,No
Q0347,2000,1,2,0.0125,0.9,25,No
Q0347,2000,1,3,0.0243,0.9,25,No
Q0347,2000,1,4,0.04,0.9,25,No
Q0347,2000,1,5,0.0593,0.9,25,No
Q0347,2000,1,6,0.0822,0.9,25,No
Q0347,2000,1,7,0.1084,0.9,25,No
Q0347,2000,1,8,0.1377,0.9,25,No
Q0347,2000,1,9,0.1699,0.9,25,No
Q0347,2000,1,10,0.2048,0.9,25,No
Q0347,2000,1,11,0.242,0.9,25,No
Q0347,2000,1,12,0.2813,0.9,25,No
Q0347,2000,1,13,0.3224,0.9,25,No
Q0347,2000,1,14,0.3648,0.9,25,No
Q0347,2000,1,15,0.4084,0.9,25,No
Q0347,2000,1,16,0.4526,0.9,25,No
Q0347,2000,1,17,0.4973,0.9,25,No
Q0347,2000,1,18,0.542,0.9,25,No
Q0347,2000,1,19,0.5863,0.9,25,No
Q0347,2000,1,20,0.63,0.9,25,No
Q0347,2000,1,21,0.6726,0.9,25,No
Q0347,2000,1,22,0.7138,0.9,25,No
Q0347,2000,1,23,0.7533,0.9,25,No
Q0347,2000,1,24,0.7908,0.9,25,No
Q0347,2000,1,25,0.826,0.9,25,Yes
Q0348,2000,1,1,0.0045,0.9,25,No
Q0348,2000,1,2,0.0125,0.9,25,No
Q0348,2000,1,3,0.0243,0.9,25,No
Q0348,2000,1,4,0.04,0.9,25,No
Q0348,2000,1,5,0.0593,0.9,25,No
Q0348,2000,1,6,0.0822,0.9,25,No
Q0348,2000,1,7,0.1084,0.9,25,No
Q0348,2000,1,8,0.1377,0.9,25,No
Q0348,2000,1,9,0.1699,0.9,25,No
Q0348,2000,1,10,0.2048,0.9,25,No
Q0348,2000,1,11,0.242,0.9,25,No
Q0348,2000,1,12,0.2813,0.9,25,No
Q0348,2000,1,13,0.3224,0.9,25,No
Q0348,2000,1,14,0.3648,0.9,25,No
Q0348,2000,1,15,0.4084,0.9,25,No
Q0348,2000,1,16,0.4526,0.9,25,No
Q0348,2000,1,17,0.4973,0.9,25,No
Q0348,2000,1,18,0.542,0.9,25,No
Q0348,2000,1,19,0.5863,0.9,25,No
Q0348,2000,1,20,0.63,0.9,25,No
Q0348,2000,1,21,0.6726,0.9,25,No
Q0348,2000,1,22,0.7138,0.9,25,No
Q0348,2000,1,23,0.7533,0.9,25,No
Q0348,2000,1,24,0.7908,0.9,25,No
Q0348,2000,1,25,0.826,0.9,25,Yes
Q0349,2000,1,1,0.0045,0.9,25,No
Q0349,2000,1,2,0.0125,0.9,25,No
Q0349,2000,1,3,0.0243,0.9,25,No
Q0349,2000,1,4,0.04,0.9,25,No
Q0349,2000,1,5,0.0593,0.9,25,No
Q0349,2000,1,6,0.0822,0.9,25,No
Q0349,2000,1,7,0.1084,0.9,25,No
Q0349,2000,1,8,0.1377,0.9,25,No
Q0349,2000,1,9,0.1699,0.9,25,No
Q0349,2000,1,10,0.2048,0.9,25,No
Q0349,2000,1,11,0.242,0.9,25,No
Q0349,2000,1,12,0.2813,0.9,25,No
Q0349,2000,1,13,0.3224,0.9,25,No
Q0349,2000,1,14,0.3648,0.9,25,No
Q0349,2000,1,15,0.4084,0.9,25,No
Q0349,2000,1,16,0.4526,0.9,25,No
